TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2022-23 Sem 2,UG,POLI2104,2A,2499,,2023-02-02,2023-03-02,,,,THU,,,,LE1,10:30,12:20,Research methods in politics and public administration,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI2104,2A,2499,,2023-03-23,2023-04-27,,,,THU,,,,LE1,10:30,12:20,Research methods in politics and public administration,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI2108,2A,2500,,2023-01-18,2023-01-18,,,WED,,,,,CPD-LG.01,10:30,12:20,Introduction to public administration,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI2108,2A,2500,,2023-02-01,2023-03-01,,,WED,,,,,CPD-LG.01,10:30,12:20,Introduction to public administration,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI2108,2A,2500,,2023-03-15,2023-03-29,,,WED,,,,,CPD-LG.01,10:30,12:20,Introduction to public administration,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI2108,2A,2500,,2023-04-12,2023-04-26,,,WED,,,,,CPD-LG.01,10:30,12:20,Introduction to public administration,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI3005,2A,2494,,2023-01-19,2023-01-19,,,,THU,,,,CPD-3.28,16:30,18:20,Capitalism and social justice,Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3005,2A,2494,,2023-02-02,2023-03-02,,,,THU,,,,CPD-3.28,16:30,18:20,Capitalism and social justice,Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3005,2A,2494,,2023-03-23,2023-04-27,,,,THU,,,,CPD-3.28,16:30,18:20,Capitalism and social justice,Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3052,2A,2495,,2023-01-18,2023-01-18,,,WED,,,,,CBA,12:30,14:20,International relations of East Asia,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3052,2A,2495,,2023-02-01,2023-03-01,,,WED,,,,,CBA,12:30,14:20,International relations of East Asia,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3052,2A,2495,,2023-03-15,2023-03-29,,,WED,,,,,CBA,12:30,14:20,International relations of East Asia,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3052,2A,2495,,2023-04-12,2023-04-26,,,WED,,,,,CBA,12:30,14:20,International relations of East Asia,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3067,2A,2496,,2023-01-20,2023-01-20,,,,,FRI,,,CPD-1.24,15:30,17:20,"Sex, drugs, and the limits of Liberalism",Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3067,2A,2496,,2023-02-03,2023-03-03,,,,,FRI,,,CPD-1.24,15:30,17:20,"Sex, drugs, and the limits of Liberalism",Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3067,2A,2496,,2023-03-17,2023-03-31,,,,,FRI,,,CPD-1.24,15:30,17:20,"Sex, drugs, and the limits of Liberalism",Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3067,2A,2496,,2023-04-14,2023-04-28,,,,,FRI,,,CPD-1.24,15:30,17:20,"Sex, drugs, and the limits of Liberalism",Dept of Politics & Public Admi,"Birks,David Rhys"
2022-23 Sem 2,UG,POLI3080,2A,2497,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-1.21,13:30,15:20,Global political economy,Dept of Politics & Public Admi,"Chow,Wilfred"
2022-23 Sem 2,UG,POLI3080,2A,2497,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-1.21,13:30,15:20,Global political economy,Dept of Politics & Public Admi,"Chow,Wilfred"
2022-23 Sem 2,UG,POLI3080,2A,2497,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-1.21,13:30,15:20,Global political economy,Dept of Politics & Public Admi,"Chow,Wilfred"
2022-23 Sem 2,UG,POLI3098,2A,2498,,2023-01-18,2023-01-18,,,WED,,,,,CPD-2.42,14:30,16:20,Nonprofit management,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI3098,2A,2498,,2023-02-01,2023-03-01,,,WED,,,,,CPD-2.42,14:30,16:20,Nonprofit management,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI3098,2A,2498,,2023-03-15,2023-03-29,,,WED,,,,,CPD-2.42,14:30,16:20,Nonprofit management,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI3098,2A,2498,,2023-04-12,2023-04-26,,,WED,,,,,CPD-2.42,14:30,16:20,Nonprofit management,Dept of Politics & Public Admi,
2022-23 Sem 2,UG,POLI3115,2A,2501,,2023-01-19,2023-01-19,,,,THU,,,,CPD-2.42,13:30,15:20,Politics and public opinion,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3115,2A,2501,,2023-02-02,2023-03-02,,,,THU,,,,CPD-2.42,13:30,15:20,Politics and public opinion,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3115,2A,2501,,2023-03-23,2023-04-27,,,,THU,,,,CPD-2.42,13:30,15:20,Politics and public opinion,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3119,2A,2866,,2023-01-18,2023-01-18,,,WED,,,,,CPD-1.21,14:30,16:20,Causes of international war,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI3119,2A,2866,,2023-02-01,2023-03-01,,,WED,,,,,CPD-1.21,14:30,16:20,Causes of international war,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI3119,2A,2866,,2023-03-15,2023-03-29,,,WED,,,,,CPD-1.21,14:30,16:20,Causes of international war,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI3119,2A,2866,,2023-04-12,2023-04-26,,,WED,,,,,CPD-1.21,14:30,16:20,Causes of international war,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI3133,2A,3406,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-2.58,10:30,12:20,Contemporary Southeast Asian politics,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3133,2A,3406,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-2.58,10:30,12:20,Contemporary Southeast Asian politics,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3133,2A,3406,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-2.58,10:30,12:20,Contemporary Southeast Asian politics,Dept of Politics & Public Admi,"Han,Enze"
2022-23 Sem 2,UG,POLI3138,2A,3637,,2023-01-16,2023-01-16,MON,,,,,,,CPD-1.24,12:30,14:20,Institutional analysis for reform,Dept of Politics & Public Admi,"Yee,Wai Hang"
2022-23 Sem 2,UG,POLI3138,2A,3637,,2023-01-30,2023-02-27,MON,,,,,,,CPD-1.24,12:30,14:20,Institutional analysis for reform,Dept of Politics & Public Admi,"Yee,Wai Hang"
2022-23 Sem 2,UG,POLI3138,2A,3637,,2023-03-13,2023-04-03,MON,,,,,,,CPD-1.24,12:30,14:20,Institutional analysis for reform,Dept of Politics & Public Admi,"Yee,Wai Hang"
2022-23 Sem 2,UG,POLI3138,2A,3637,,2023-04-17,2023-04-24,MON,,,,,,,CPD-1.24,12:30,14:20,Institutional analysis for reform,Dept of Politics & Public Admi,"Yee,Wai Hang"
2022-23 Sem 2,UG,POLI3148,2A,3657,,2023-01-20,2023-01-20,,,,,FRI,,,MW103,09:30,12:20,Data science in politics and public administration,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3148,2A,3657,,2023-02-03,2023-03-03,,,,,FRI,,,MW103,09:30,12:20,Data science in politics and public administration,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3148,2A,3657,,2023-03-17,2023-03-31,,,,,FRI,,,MW103,09:30,12:20,Data science in politics and public administration,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3148,2A,3657,,2023-04-14,2023-04-28,,,,,FRI,,,MW103,09:30,12:20,Data science in politics and public administration,Dept of Politics & Public Admi,"Chen,Haohan"
2022-23 Sem 2,UG,POLI3152,2A,3858,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-2.37,16:30,18:20,Democracy theory,Dept of Politics & Public Admi,"Jin,Yutang"
2022-23 Sem 2,UG,POLI3152,2A,3858,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-2.37,16:30,18:20,Democracy theory,Dept of Politics & Public Admi,"Jin,Yutang"
2022-23 Sem 2,UG,POLI3152,2A,3858,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-2.37,16:30,18:20,Democracy theory,Dept of Politics & Public Admi,"Jin,Yutang"
2022-23 Sem 2,UG,POLI4115,2A,3815,,2023-01-19,2023-01-19,,,,THU,,,,CPD-4.17,13:30,16:20,Advanced Seminar on strategy and politics,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI4115,2A,3815,,2023-02-02,2023-03-02,,,,THU,,,,CPD-4.17,13:30,16:20,Advanced Seminar on strategy and politics,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,POLI4115,2A,3815,,2023-03-23,2023-04-27,,,,THU,,,,CPD-4.17,13:30,16:20,Advanced Seminar on strategy and politics,Dept of Politics & Public Admi,"Quek,Ch-yuan Kaiy"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-01-19,2023-01-19,,,,THU,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-02-02,2023-03-02,,,,THU,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2A,1661,,2023-03-23,2023-04-27,,,,THU,,,,CPD-2.39,13:30,15:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-01-17,2023-01-17,,TUE,,,,,,CRT-5.43,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-01-19,2023-01-19,,,,THU,,,,CPD-LG.60,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-01-31,2023-02-28,,TUE,,,,,,CRT-5.43,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-02-02,2023-03-02,,,,THU,,,,CPD-LG.60,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-03-14,2023-04-25,,TUE,,,,,,CRT-5.43,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT1002,2B,1662,,2023-03-23,2023-04-27,,,,THU,,,,CPD-LG.60,16:30,18:20,Portuguese I.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-01-16,2023-01-16,MON,,,,,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-01-20,2023-01-20,,,,,FRI,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-01-30,2023-02-27,MON,,,,,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-02-03,2023-03-03,,,,,FRI,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-03-13,2023-04-03,MON,,,,,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-03-17,2023-03-31,,,,,FRI,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-04-14,2023-04-28,,,,,FRI,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2002,2A,1663,,2023-04-17,2023-04-24,MON,,,,,,,CPD-2.39,15:30,17:20,Portuguese II.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT2223,2A,3696,,2022-12-01,2023-06-25,,,,,,,,,     ,08:20,Internship in Portuguese,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT3002,2A,1664,,2023-01-18,2023-01-18,,,WED,,,,,CPD-2.40,14:30,16:20,Portuguese III.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT3002,2A,1664,,2023-02-01,2023-03-01,,,WED,,,,,CPD-2.40,14:30,16:20,Portuguese III.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT3002,2A,1664,,2023-03-15,2023-03-29,,,WED,,,,,CPD-2.40,14:30,16:20,Portuguese III.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT3002,2A,1664,,2023-04-12,2023-04-26,,,WED,,,,,CPD-2.40,14:30,16:20,Portuguese III.2,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PORT3119,2A,1760,,2022-12-01,2023-06-25,,,,,,,,,     ,08:20,Overseas immersion language course ? Portuguese,School of Modern Languages & C,"Botelho Amaro de Almeida,Dora Maria"
2022-23 Sem 2,UG,PSYC1001,2B,1191,,2023-01-16,2023-01-16,MON,,,,,,,LE1,09:30,11:20,Introduction to psychology,Dept of Psychology,"Ng,Kin Shing Henry"
2022-23 Sem 2,UG,PSYC1001,2B,1191,,2023-01-30,2023-02-27,MON,,,,,,,LE1,09:30,11:20,Introduction to psychology,Dept of Psychology,"Ng,Kin Shing Henry"
2022-23 Sem 2,UG,PSYC1001,2B,1191,,2023-03-13,2023-04-03,MON,,,,,,,LE1,09:30,11:20,Introduction to psychology,Dept of Psychology,"Ng,Kin Shing Henry"
2022-23 Sem 2,UG,PSYC1001,2B,1191,,2023-04-17,2023-04-24,MON,,,,,,,LE1,09:30,11:20,Introduction to psychology,Dept of Psychology,"Ng,Kin Shing Henry"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-01-19,2023-01-19,,,,THU,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-02-02,2023-03-02,,,,THU,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC1004,2B,1518,,2023-03-23,2023-04-27,,,,THU,,,,CPD-LG.10,12:30,13:20,Introduction to quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC2009,2B,2502,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-3.28,10:30,12:20,Life-span developmental psychology,Dept of Psychology,"Hsu,Shih Ju Lucy"
2022-23 Sem 2,UG,PSYC2009,2B,2502,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-3.28,10:30,12:20,Life-span developmental psychology,Dept of Psychology,"Hsu,Shih Ju Lucy"
2022-23 Sem 2,UG,PSYC2009,2B,2502,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-3.28,10:30,12:20,Life-span developmental psychology,Dept of Psychology,"Hsu,Shih Ju Lucy"
2022-23 Sem 2,UG,PSYC2020,2B,2503,,2023-01-19,2023-01-19,,,,THU,,,,RHT,10:30,12:20,Fundamentals of social psychology,Dept of Psychology,"Chen,Zhansheng"
2022-23 Sem 2,UG,PSYC2020,2B,2503,,2023-02-02,2023-03-02,,,,THU,,,,RHT,10:30,12:20,Fundamentals of social psychology,Dept of Psychology,"Chen,Zhansheng"
2022-23 Sem 2,UG,PSYC2020,2B,2503,,2023-03-23,2023-04-27,,,,THU,,,,RHT,10:30,12:20,Fundamentals of social psychology,Dept of Psychology,"Chen,Zhansheng"
2022-23 Sem 2,UG,PSYC2022,2A,2504,,2023-01-20,2023-01-20,,,,,FRI,,,CPD-LG.18,12:30,14:20,Biological psychology,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2022,2A,2504,,2023-02-03,2023-03-03,,,,,FRI,,,CPD-LG.18,12:30,14:20,Biological psychology,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2022,2A,2504,,2023-03-17,2023-03-31,,,,,FRI,,,CPD-LG.18,12:30,14:20,Biological psychology,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2022,2A,2504,,2023-04-14,2023-04-28,,,,,FRI,,,CPD-LG.18,12:30,14:20,Biological psychology,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2051,2A,2505,,2023-01-16,2023-01-16,MON,,,,,,,CPD-LG.18,15:30,17:20,Perception,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2051,2A,2505,,2023-01-30,2023-02-27,MON,,,,,,,CPD-LG.18,15:30,17:20,Perception,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2051,2A,2505,,2023-03-13,2023-04-03,MON,,,,,,,CPD-LG.18,15:30,17:20,Perception,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2051,2A,2505,,2023-04-17,2023-04-24,MON,,,,,,,CPD-LG.18,15:30,17:20,Perception,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2060,2B,2506,,2023-01-18,2023-01-18,,,WED,,,,,CPD-3.28,10:30,12:20,Research and quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC2060,2B,2506,,2023-02-01,2023-03-01,,,WED,,,,,CPD-3.28,10:30,12:20,Research and quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC2060,2B,2506,,2023-03-15,2023-03-29,,,WED,,,,,CPD-3.28,10:30,12:20,Research and quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC2060,2B,2506,,2023-04-12,2023-04-26,,,WED,,,,,CPD-3.28,10:30,12:20,Research and quantitative methods in psychology,Dept of Psychology,"Yeung,Nai Chi"
2022-23 Sem 2,UG,PSYC2062,2A,2507,,2023-01-17,2023-01-17,,TUE,,,,,,MWT2,13:30,15:20,Introduction to psychopathology,Dept of Psychology,"Li,Xin Shirley"
2022-23 Sem 2,UG,PSYC2062,2A,2507,,2023-01-31,2023-02-28,,TUE,,,,,,MWT2,13:30,15:20,Introduction to psychopathology,Dept of Psychology,"Li,Xin Shirley"
2022-23 Sem 2,UG,PSYC2062,2A,2507,,2023-03-14,2023-04-25,,TUE,,,,,,MWT2,13:30,15:20,Introduction to psychopathology,Dept of Psychology,"Li,Xin Shirley"
2022-23 Sem 2,UG,PSYC2067,2A,2508,,2023-01-19,2023-01-19,,,,THU,,,,CPD-2.45,08:30,10:20,Seminars in cognitive science,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2067,2A,2508,,2023-02-02,2023-03-02,,,,THU,,,,CPD-2.45,08:30,10:20,Seminars in cognitive science,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2067,2A,2508,,2023-03-23,2023-04-27,,,,THU,,,,CPD-2.45,08:30,10:20,Seminars in cognitive science,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2072,2A,2509,,2022-12-01,2023-06-25,,,,,,,,,     ,08:20,Research internship in psychology I,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2073,2A,2510,,2022-12-01,2023-06-25,,,,,,,,,     ,08:20,Research internship in psychology II,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2102,2A,3116,,2023-01-19,2023-01-19,,,,THU,,,,CPD-3.15,13:30,15:20,Seminar in neuroscience,Dept of Psychology,"Jin,Jingwen Frances"
2022-23 Sem 2,UG,PSYC2102,2A,3116,,2023-02-02,2023-03-02,,,,THU,,,,CPD-3.15,13:30,15:20,Seminar in neuroscience,Dept of Psychology,"Jin,Jingwen Frances"
2022-23 Sem 2,UG,PSYC2102,2A,3116,,2023-03-23,2023-04-27,,,,THU,,,,CPD-3.15,13:30,15:20,Seminar in neuroscience,Dept of Psychology,"Jin,Jingwen Frances"
2022-23 Sem 2,UG,PSYC2103,2A,3649,,2023-01-16,2023-01-16,MON,,,,,,,CPD-2.19,09:30,11:20,Foundations of neuroscience II,Dept of Psychology,"Chang,Hue Fung Dorita"
2022-23 Sem 2,UG,PSYC2103,2A,3649,,2023-01-30,2023-02-27,MON,,,,,,,CPD-2.19,09:30,11:20,Foundations of neuroscience II,Dept of Psychology,"Chang,Hue Fung Dorita"
2022-23 Sem 2,UG,PSYC2103,2A,3649,,2023-03-13,2023-04-03,MON,,,,,,,CPD-2.19,09:30,11:20,Foundations of neuroscience II,Dept of Psychology,"Chang,Hue Fung Dorita"
2022-23 Sem 2,UG,PSYC2103,2A,3649,,2023-04-17,2023-04-24,MON,,,,,,,CPD-2.19,09:30,11:20,Foundations of neuroscience II,Dept of Psychology,"Chang,Hue Fung Dorita"
2022-23 Sem 2,UG,PSYC2110,2A,3117,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-LG.09,13:30,15:20,Developmental neuroscience,Dept of Psychology,"Hu,Xiaoqing"
2022-23 Sem 2,UG,PSYC2110,2A,3117,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-LG.09,13:30,15:20,Developmental neuroscience,Dept of Psychology,"Hu,Xiaoqing"
2022-23 Sem 2,UG,PSYC2110,2A,3117,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-LG.09,13:30,15:20,Developmental neuroscience,Dept of Psychology,"Hu,Xiaoqing"
2022-23 Sem 2,UG,PSYC2112,2A,3118,,2022-12-01,2023-06-25,,,,,,,,,     ,08:20,Research internship in neuroscience,Dept of Psychology,
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-01-16,2023-01-16,MON,,,,,,,CPD-LG.34,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-01-19,2023-01-19,,,,THU,,,,LE3,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-01-30,2023-02-27,MON,,,,,,,CPD-LG.34,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-02-02,2023-03-02,,,,THU,,,,LE3,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-03-13,2023-04-03,MON,,,,,,,CPD-LG.34,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-03-23,2023-04-27,,,,THU,,,,LE3,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC2113,2A,3403,,2023-04-17,2023-04-24,MON,,,,,,,CPD-LG.34,11:30,12:20,Introduction to brain imaging,Dept of Psychology,"Cheung,Sing Hang"
2022-23 Sem 2,UG,PSYC3051,2A,3647,,2023-01-19,2023-01-19,,,,THU,,,,CPD-LG.09,10:30,12:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3051,2A,3647,,2023-02-02,2023-03-02,,,,THU,,,,CPD-LG.09,10:30,12:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3051,2A,3647,,2023-03-23,2023-04-27,,,,THU,,,,CPD-LG.09,10:30,12:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3051,2B,3648,,2023-01-19,2023-01-19,,,,THU,,,,CPD-2.37,16:30,18:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3051,2B,3648,,2023-02-02,2023-03-02,,,,THU,,,,CPD-2.37,16:30,18:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3051,2B,3648,,2023-03-23,2023-04-27,,,,THU,,,,CPD-2.37,16:30,18:20,Advanced personality psychology,Dept of Psychology,"Cheng,Cecilia"
2022-23 Sem 2,UG,PSYC3052,2C,2511,,2023-01-19,2023-01-19,,,,THU,,,,CPD-G.02,13:30,15:20,Advanced social psychology,Dept of Psychology,"Chen,Zhansheng"
2022-23 Sem 2,UG,PSYC3052,2C,2511,,2023-02-02,2023-03-02,,,,THU,,,,CPD-G.02,13:30,15:20,Advanced social psychology,Dept of Psychology,"Chen,Zhansheng"
2022-23 Sem 2,UG,PSYC3052,2C,2511,,2023-03-23,2023-04-27,,,,THU,,,,CPD-G.02,13:30,15:20,Advanced social psychology,Dept of Psychology,"Chen,Zhansheng"
