TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2021-22 Sem 2,TPG,MFIN7011,2A,1344,,2022-04-25,2022-04-25,MON,,,,,,,,09:30,12:20,Credit Risk,Faculty of Business and Econom,"Tang,Yongjun"
2021-22 Sem 2,TPG,MFIN7011,2B,1345,,2022-03-28,2022-04-11,MON,,,,,,,,14:00,16:50,Credit Risk,Faculty of Business and Econom,"Tang,Yongjun"
2021-22 Sem 2,TPG,MFIN7011,2B,1345,,2022-03-31,2022-05-05,,,,THU,,,,,14:00,16:50,Credit Risk,Faculty of Business and Econom,"Tang,Yongjun"
2021-22 Sem 2,TPG,MFIN7011,2B,1345,,2022-04-25,2022-04-25,MON,,,,,,,,14:00,16:50,Credit Risk,Faculty of Business and Econom,"Tang,Yongjun"
2021-22 Sem 2,TPG,MFIN7012,2A,1346,,2022-02-08,2022-03-15,,TUE,,,,,,,09:30,12:20,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2A,1346,,2022-02-11,2022-03-18,,,,,FRI,,,,09:30,12:20,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2B,1349,,2022-02-08,2022-03-15,,TUE,,,,,,,14:00,16:50,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2B,1349,,2022-02-11,2022-03-18,,,,,FRI,,,,14:00,16:50,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2C,1348,,2022-02-09,2022-03-09,,,WED,,,,,,09:30,12:20,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2C,1348,,2022-02-12,2022-03-19,,,,,,SAT,,,09:30,12:20,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2C,1348,,2022-03-23,2022-03-23,,,WED,,,,,,09:30,12:20,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2D,1347,,2022-02-09,2022-03-09,,,WED,,,,,,14:00,16:50,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2D,1347,,2022-02-12,2022-03-19,,,,,,SAT,,,14:00,16:50,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7012,2D,1347,,2022-03-23,2022-03-23,,,WED,,,,,,14:00,16:50,Fixed Income Securities and Interest Rate Modelling,Faculty of Business and Econom,"Jin,Dunhong"
2021-22 Sem 2,TPG,MFIN7016,2A,1543,,2022-03-29,2022-03-29,,TUE,,,,,,,18:00,21:20,Real Options and Dynamic Corporate Finance,Faculty of Business and Econom,"Wong,Kit Pong"
2021-22 Sem 2,TPG,MFIN7016,2A,1543,,2022-04-01,2022-04-08,,,,,FRI,,,,18:00,21:20,Real Options and Dynamic Corporate Finance,Faculty of Business and Econom,"Wong,Kit Pong"
2021-22 Sem 2,TPG,MFIN7016,2A,1543,,2022-04-12,2022-05-10,,TUE,,,,,,,18:00,21:20,Real Options and Dynamic Corporate Finance,Faculty of Business and Econom,"Wong,Kit Pong"
2021-22 Sem 2,TPG,MFIN7016,2A,1543,,2022-04-22,2022-05-06,,,,,FRI,,,,18:00,21:20,Real Options and Dynamic Corporate Finance,Faculty of Business and Econom,"Wong,Kit Pong"
2021-22 Sem 2,TPG,MFIN7026,2A,1803,,2022-03-29,2022-03-29,,TUE,,,,,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2A,1803,,2022-04-01,2022-04-08,,,,,FRI,,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2A,1803,,2022-04-12,2022-05-10,,TUE,,,,,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2A,1803,,2022-04-22,2022-05-06,,,,,FRI,,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2B,1805,,2022-03-29,2022-03-29,,TUE,,,,,,,14:00,16:50,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2B,1805,,2022-04-01,2022-04-08,,,,,FRI,,,,14:00,16:50,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2B,1805,,2022-04-12,2022-05-10,,TUE,,,,,,,14:00,16:50,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2B,1805,,2022-04-22,2022-05-06,,,,,FRI,,,,14:00,16:50,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2C,1804,,2022-03-30,2022-05-11,,,WED,,,,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2C,1804,,2022-04-02,2022-04-09,,,,,,SAT,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7026,2C,1804,,2022-04-23,2022-05-07,,,,,,SAT,,,09:30,12:20,Advanced Corporate Finance,Faculty of Business and Econom,"Lin,Chen"
2021-22 Sem 2,TPG,MFIN7030,2A,2745,,2022-02-08,2022-03-08,,TUE,,,,,,,18:30,21:20,Current Topics in Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7030,2A,2745,,2022-02-11,2022-03-18,,,,,FRI,,,,18:30,21:20,Current Topics in Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7030,2A,2745,,2022-03-22,2022-03-22,,TUE,,,,,,,18:30,21:20,Current Topics in Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7031,2A,4492,,2021-12-03,2021-12-17,,,,,FRI,,,,18:30,21:20,Introduction to FinTech and its Impact on the Future of Banking and Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7031,2A,4492,,2021-12-05,2021-12-19,,,,,,,SUN,,09:30,18:20,Introduction to FinTech and its Impact on the Future of Banking and Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7031,2A,4492,,2021-12-18,2021-12-18,,,,,,SAT,,,18:30,21:20,Introduction to FinTech and its Impact on the Future of Banking and Finance,Faculty of Business and Econom,
2021-22 Sem 2,TPG,MFIN7034,2A,4495,,2022-02-10,2022-03-17,,,,THU,,,,,14:00,16:50,Machine Learning and Artificial Intelligence in Finance,Faculty of Business and Econom,"Luo,Ye"
2021-22 Sem 2,TPG,MFIN7034,2A,4495,,2022-02-14,2022-03-21,MON,,,,,,,,14:00,16:50,Machine Learning and Artificial Intelligence in Finance,Faculty of Business and Econom,"Luo,Ye"
2021-22 Sem 2,TPG,MFIN7034,2B,4496,,2022-02-10,2022-03-17,,,,THU,,,,,18:30,21:20,Machine Learning and Artificial Intelligence in Finance,Faculty of Business and Econom,"Luo,Ye"
2021-22 Sem 2,TPG,MFIN7034,2B,4496,,2022-02-14,2022-03-21,MON,,,,,,,,18:30,21:20,Machine Learning and Artificial Intelligence in Finance,Faculty of Business and Econom,"Luo,Ye"
2021-22 Sem 2,TPG,MFIN7036,2A,4497,,2022-02-09,2022-03-09,,,WED,,,,,,09:30,12:20,Text Analytics and Natural Language Processing in Finance and Fintech,Faculty of Business and Econom,"Buehlmaier,Matthias"
2021-22 Sem 2,TPG,MFIN7036,2A,4497,,2022-02-12,2022-03-19,,,,,,SAT,,,09:30,12:20,Text Analytics and Natural Language Processing in Finance and Fintech,Faculty of Business and Econom,"Buehlmaier,Matthias"
2021-22 Sem 2,TPG,MFIN7036,2A,4497,,2022-03-23,2022-03-23,,,WED,,,,,,09:30,12:20,Text Analytics and Natural Language Processing in Finance and Fintech,Faculty of Business and Econom,"Buehlmaier,Matthias"
2021-22 Sem 2,TPG,MFIN7037,2A,4493,,2022-03-28,2022-04-11,MON,,,,,,,,14:00,16:50,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7037,2A,4493,,2022-03-31,2022-05-05,,,,THU,,,,,14:00,16:50,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7037,2A,4493,,2022-04-25,2022-04-25,MON,,,,,,,,14:00,16:50,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7037,2B,4494,,2022-03-28,2022-04-11,MON,,,,,,,,18:30,21:20,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7037,2B,4494,,2022-03-31,2022-05-05,,,,THU,,,,,18:30,21:20,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7037,2B,4494,,2022-04-25,2022-04-25,MON,,,,,,,,18:30,21:20,Quantitative Trading,Faculty of Business and Econom,"Kwan,Alan Paul"
2021-22 Sem 2,TPG,MFIN7049,2A,3710,,2022-03-28,2022-04-11,MON,,,,,,,,18:30,21:20,"Money, Financial Institutions and Markets",Faculty of Business and Econom,"Liu,Xuewen"
2021-22 Sem 2,TPG,MFIN7049,2A,3710,,2022-03-31,2022-05-05,,,,THU,,,,,18:30,21:20,"Money, Financial Institutions and Markets",Faculty of Business and Econom,"Liu,Xuewen"
2021-22 Sem 2,TPG,MFIN7049,2A,3710,,2022-04-25,2022-04-25,MON,,,,,,,,18:30,21:20,"Money, Financial Institutions and Markets",Faculty of Business and Econom,"Liu,Xuewen"
2021-22 Sem 2,TPG,MHMP6858,2A,1182,,2022-01-18,2022-01-25,,TUE,,,,,,LE3,19:00,20:50,Housing economics,Dept of Urban Planning & Desig,"Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP6858,2A,1182,,2022-02-08,2022-03-29,,TUE,,,,,,LE3,19:00,20:50,Housing economics,Dept of Urban Planning & Desig,"Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP6858,2A,1182,,2022-04-12,2022-04-26,,TUE,,,,,,LE3,19:00,20:50,Housing economics,Dept of Urban Planning & Desig,"Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP7007,2A,1544,,2022-01-17,2022-01-24,MON,,,,,,,TT404,19:00,20:50,International housing policies and practices,Dept of Urban Planning & Desig,"Chiu,Lai Har Rebecca; Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP7007,2A,1544,,2022-02-14,2022-04-11,MON,,,,,,,TT404,19:00,20:50,International housing policies and practices,Dept of Urban Planning & Desig,"Chiu,Lai Har Rebecca; Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP7007,2A,1544,,2022-04-25,2022-04-25,MON,,,,,,,TT404,19:00,20:50,International housing policies and practices,Dept of Urban Planning & Desig,"Chiu,Lai Har Rebecca; Lau,Hang Man Mandy"
2021-22 Sem 2,TPG,MHMP8010,2A,2923,,2022-01-20,2022-01-27,,,,THU,,,,KKLG103,19:00,21:50,Housing Management Law and Land Law,Dept of Urban Planning & Desig,"Goo,Say Hak"
2021-22 Sem 2,TPG,MHMP8010,2A,2923,,2022-02-10,2022-04-28,,,,THU,,,,KKLG103,19:00,21:50,Housing Management Law and Land Law,Dept of Urban Planning & Desig,"Goo,Say Hak"
2021-22 Sem 2,TPG,MHMP8011,2A,3236,,2022-01-19,2022-01-26,,,WED,,,,,LE9,19:00,20:50,Facility and Asset Management,Dept of Urban Planning & Desig,"Chan,Man Wai; Ho,Chi Wing Daniel"
2021-22 Sem 2,TPG,MHMP8011,2A,3236,,2022-02-09,2022-03-09,,,WED,,,,,LE9,19:00,20:50,Facility and Asset Management,Dept of Urban Planning & Desig,"Chan,Man Wai; Ho,Chi Wing Daniel"
2021-22 Sem 2,TPG,MHMP8011,2A,3236,,2022-03-23,2022-04-27,,,WED,,,,,LE9,19:00,20:50,Facility and Asset Management,Dept of Urban Planning & Desig,"Chan,Man Wai; Ho,Chi Wing Daniel"
2021-22 Sem 2,TPG,MICR6001,FFA,4674,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Lectures and quizzes,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6002,FFA,4675,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Clinical attachment,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6003,FFA,4676,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Project and project dissertation,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6004,FFA,4677,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Topical dissertations (Literature review),Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6005,FFA,4666,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Updates I,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6006,FFA,4667,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Updates II,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6007,FFA,4668,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Updates III,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6008,FFA,4669,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Clinical Attachment,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6009,FFA,4670,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Research Project,Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6010,FFA,4671,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Infectious Diseases Literature Studies (Literature review),Dept of Microbiology,"Chan,Fuk Woo Jasper; Ho,Pak Leung; Hung,Ling Lung; Li,Xin; Sridhar,Siddharth; To,Kai Wang Kelvin; Yuen,Kwok Yung"
2021-22 Sem 2,TPG,MICR6101,2A,4262,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Biosafety and handling of infectious waste,Dept of Microbiology,"Teng,Lee Lee"
2021-22 Sem 2,TPG,MICR6102,2A,4263,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Conventional and molecular techniques in detection and typing of microbial agents,Dept of Microbiology,"To,Kai Wang Kelvin"
2021-22 Sem 2,TPG,MICR6103,2A,4264,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Emerging antimicrobial resistance and antimicrobial chemotherapy,Dept of Microbiology,"Ho,Pak Leung"
2021-22 Sem 2,TPG,MICR6104,2A,4265,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Infection control and hospital epidemiology,Dept of Microbiology,"Teng,Lee Lee"
2021-22 Sem 2,TPG,MICR6105,2A,4266,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Laboratory and clinical interphase in infectious diseases,Dept of Microbiology,"Sridhar,Siddharth"
2021-22 Sem 2,TPG,MICR6106,2A,4267,,2022-05-13,2022-05-13,,,,,FRI,,,QTLT,13:00,17:20,Virological diagnosis of infectious diseases,Dept of Microbiology,"Yip,Chik Yan"
2021-22 Sem 2,TPG,MITE6023,2C,1183,,2022-01-22,2022-01-29,,,,,,SAT,,RM206,09:30,12:20,Information technology and educational leadership,Education Faculty,"Woo,David James"
2021-22 Sem 2,TPG,MITE6023,2C,1183,,2022-02-12,2022-02-26,,,,,,SAT,,RM206,09:30,12:20,Information technology and educational leadership,Education Faculty,"Woo,David James"
2021-22 Sem 2,TPG,MITE6023,2C,1183,,2022-03-19,2022-04-02,,,,,,SAT,,RM206,09:30,12:20,Information technology and educational leadership,Education Faculty,"Woo,David James"
2021-22 Sem 2,TPG,MITE6025,2C,1410,,2022-02-09,2022-03-02,,,WED,,,,,JLG01,18:30,21:50,Methods of research and enquiry,Education Faculty,"Hew,Khe Foon Timothy"
2021-22 Sem 2,TPG,MITE6025,2C,1410,,2022-03-23,2022-03-30,,,WED,,,,,JLG01,18:30,21:50,Methods of research and enquiry,Education Faculty,"Hew,Khe Foon Timothy"
2021-22 Sem 2,TPG,MITE6025,2C,1410,,2022-04-06,2022-04-13,,,WED,,,,,JLG01,18:30,21:50,Methods of research and enquiry,Education Faculty,"Hew,Khe Foon Timothy"
2021-22 Sem 2,TPG,MITE6311,2B,1411,,2022-01-20,2022-01-27,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MITE6311,2B,1411,,2022-02-10,2022-03-03,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MITE6311,2B,1411,,2022-03-17,2022-03-24,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MITE6322,2A,1412,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Independent project,Education Faculty,
2021-22 Sem 2,TPG,MITE6322,2S,4522,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Independent project,Education Faculty,
2021-22 Sem 2,TPG,MITE6328,2A,1600,,2022-01-22,2022-01-29,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE6328,2A,1600,,2022-02-12,2022-03-05,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE6328,2A,1600,,2022-03-19,2022-03-26,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE6329,2A,4077,,2022-01-22,2022-01-29,,,,,,SAT,,RM206,14:30,17:20,Multimedia in education,Education Faculty,"Khoo,Kay Yong"
2021-22 Sem 2,TPG,MITE6329,2A,4077,,2022-02-12,2022-03-05,,,,,,SAT,,RM206,14:30,17:20,Multimedia in education,Education Faculty,"Khoo,Kay Yong"
2021-22 Sem 2,TPG,MITE6329,2A,4077,,2022-03-19,2022-04-09,,,,,,SAT,,RM206,14:30,17:20,Multimedia in education,Education Faculty,"Khoo,Kay Yong"
2021-22 Sem 2,TPG,MITE6330,2A,1758,,2022-01-17,2022-01-24,MON,,,,,,,RM101,18:30,21:50,Learning design and technology,Education Faculty,"Law,Wai Ying Nancy"
2021-22 Sem 2,TPG,MITE6330,2A,1758,,2022-02-14,2022-02-28,MON,,,,,,,RM101,18:30,21:50,Learning design and technology,Education Faculty,"Law,Wai Ying Nancy"
2021-22 Sem 2,TPG,MITE6330,2A,1758,,2022-03-14,2022-03-28,MON,,,,,,,RM101,18:30,21:50,Learning design and technology,Education Faculty,"Law,Wai Ying Nancy"
2021-22 Sem 2,TPG,MITE6332,2A,1759,,2022-01-17,2022-01-24,MON,,,,,,,RM206,18:30,21:20,Digital resources for learning,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE6332,2A,1759,,2022-02-14,2022-02-28,MON,,,,,,,RM206,18:30,21:20,Digital resources for learning,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE6332,2A,1759,,2022-03-14,2022-04-11,MON,,,,,,,RM206,18:30,21:20,Digital resources for learning,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE6333,2A,1810,,2022-01-18,2022-01-25,,TUE,,,,,,MB151,18:30,21:50,Mobile and ubiquitous technology in education,Education Faculty,
2021-22 Sem 2,TPG,MITE6333,2A,1810,,2022-02-08,2022-03-01,,TUE,,,,,,MB151,18:30,21:50,Mobile and ubiquitous technology in education,Education Faculty,
2021-22 Sem 2,TPG,MITE6333,2A,1810,,2022-03-15,2022-03-22,,TUE,,,,,,MB151,18:30,21:50,Mobile and ubiquitous technology in education,Education Faculty,
2021-22 Sem 2,TPG,MITE6335,2A,2370,,2022-01-21,2022-01-28,,,,,FRI,,,,18:30,21:20,Technology in education in China within a global context,Education Faculty,
2021-22 Sem 2,TPG,MITE6335,2A,2370,,2022-02-11,2022-03-04,,,,,FRI,,,,18:30,21:20,Technology in education in China within a global context,Education Faculty,
2021-22 Sem 2,TPG,MITE6335,2A,2370,,2022-03-18,2022-03-25,,,,,FRI,,,,18:30,21:20,Technology in education in China within a global context,Education Faculty,
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2021-12-18,2021-12-18,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2022-01-26,2022-01-26,,,WED,,,,,RM203,14:30,17:20,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2022-02-09,2022-02-16,,,WED,,,,,RM203,14:30,17:20,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2022-03-23,2022-03-23,,,WED,,,,,RM203,14:30,17:20,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2022-04-06,2022-04-06,,,WED,,,,,RM203,14:30,17:20,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2A,3712,,2022-04-20,2022-04-20,,,WED,,,,,RM203,14:30,17:20,Capstone project and research,Education Faculty,"Churchill,Daniel"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2021-12-18,2021-12-18,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2022-01-26,2022-01-26,,,WED,,,,,MB141,18:30,21:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2022-02-09,2022-02-16,,,WED,,,,,MB141,18:30,21:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2022-03-23,2022-03-23,,,WED,,,,,MB141,18:30,21:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2022-04-06,2022-04-06,,,WED,,,,,MB141,18:30,21:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2B,3714,,2022-04-20,2022-04-20,,,WED,,,,,MB141,18:30,21:50,Capstone project and research,Education Faculty,"Tse,Wing Cheung Alex"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-01-22,2022-01-29,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-01-29,2022-01-29,,,,,,SAT,,MW646,09:30,12:20,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-02-12,2022-02-19,,,,,,SAT,,MW646,09:30,12:20,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-02-12,2022-03-05,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-03-19,2022-04-09,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-03-26,2022-03-26,,,,,,SAT,,MW646,09:30,12:20,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-04-09,2022-04-09,,,,,,SAT,,MW646,09:30,12:20,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-04-23,2022-04-23,,,,,,SAT,,MW646,09:30,12:20,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7000,2C,3713,,2022-04-23,2022-04-30,,,,,,SAT,,,10:00,12:50,Capstone project and research,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MITE7322,2A,4180,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Capstone project,Education Faculty,
2021-22 Sem 2,TPG,MITE7341,2A,2867,,2022-01-21,2022-01-28,,,,,FRI,,,RM206,18:30,21:20,Game-based learning environments,Education Faculty,"Chu,Kai Wah Samuel"
2021-22 Sem 2,TPG,MITE7341,2A,2867,,2022-02-11,2022-03-04,,,,,FRI,,,RM206,18:30,21:20,Game-based learning environments,Education Faculty,"Chu,Kai Wah Samuel"
2021-22 Sem 2,TPG,MITE7341,2A,2867,,2022-03-18,2022-03-18,,,,,FRI,,,RM206,18:30,21:20,Game-based learning environments,Education Faculty,"Chu,Kai Wah Samuel"
2021-22 Sem 2,TPG,MITE7341,2A,2867,,2022-04-01,2022-04-01,,,,,FRI,,,RM206,18:30,21:20,Game-based learning environments,Education Faculty,"Chu,Kai Wah Samuel"
2021-22 Sem 2,TPG,MITE7345,2A,2955,,2022-02-10,2022-03-03,,,,THU,,,,JLG01,18:30,21:50,Engaging adult learners,Education Faculty,"Hew,Khe Foon Timothy"
2021-22 Sem 2,TPG,MITE7345,2A,2955,,2022-03-17,2022-03-24,,,,THU,,,,JLG01,18:30,21:50,Engaging adult learners,Education Faculty,"Hew,Khe Foon Timothy"
